FID,index,x,y,dx,dy,,
4624,a-93.6x-14.4,-93.6,-14.4,-71.4321976,-54.1189995,-22.1678024,39.7189995
4625,a-90x-14.4,-90,-14.4,-64.5772018,-54.7132988,-25.4227982,40.3132988
4626,a-86.4x-14.4,-86.4,-14.4,-56.7402,-55.3611984,-29.6598,40.9611984
4627,a-82.8x-14.4,-82.8,-14.4,-47.4035988,-55.5330009,-35.3964012,41.1330009
4628,a-79.2x-14.4,-79.2,-14.4,-35.8119011,-54.3100014,-43.3880989,39.9100014
4629,a-75.6x-14.4,-75.6,-14.4,-24.1520996,-50.2266006,-51.4479004,35.8266006
4630,a-72x-14.4,-72,-14.4,-21.1849003,-48.7256012,-50.8150997,34.3256012
4631,a-68.4x-14.4,-68.4,-14.4,-20.4857006,-48.0471001,-47.9142994,33.6471001
4632,a-64.8x-14.4,-64.8,-14.4,-20.1338005,-47.6800003,-44.6661995,33.2800003
4633,a-61.2x-14.4,-61.2,-14.4,-19.5023994,-47.2088013,-41.6976006,32.8088013
4634,a-57.6x-14.4,-57.6,-14.4,-18.2700005,-46.6655998,-39.3299995,32.2655998
4635,a-54x-14.4,-54,-14.4,-16.9806995,-45.8362999,-37.0193005,31.4362999
4636,a-50.4x-14.4,-50.4,-14.4,-15.4548998,-44.8381996,-34.9451002,30.4381996
4637,a-46.8x-14.4,-46.8,-14.4,-13.5567999,-43.5876999,-33.2432001,29.1876999
4638,a-43.2x-14.4,-43.2,-14.4,-11.4513998,-42.6357002,-31.7486002,28.2357002
4639,a-39.6x-14.4,-39.6,-14.4,-8.1253004,-40.6258011,-31.4746996,26.2258011
4640,a-36x-14.4,-36,-14.4,-1.1801701,-36.8571014,-34.8198299,22.4571014
4641,a-32.4x-14.4,-32.4,-14.4,5.6307602,-33.9569016,-38.0307602,19.5569016
4642,a-28.8x-14.4,-28.8,-14.4,11.3146,-31.1219006,-40.1146,16.7219006
4643,a-25.2x-14.4,-25.2,-14.4,16.2313004,-28.5569,-41.4313004,14.1569
4644,a-21.6x-14.4,-21.6,-14.4,20.7360001,-26.1872005,-42.3360001,11.7872005
4645,a-18x-14.4,-18,-14.4,24.9734993,-23.9531002,-42.9734993,9.5531002
4646,a-14.4x-14.4,-14.4,-14.4,29.0356007,-21.7726002,-43.4356007,7.3726002
4647,a-10.8x-14.4,-10.8,-14.4,32.9770012,-19.6476994,-43.7770012,5.2476994
4648,a-7.2x-14.4,-7.2,-14.4,36.7798004,-17.5751991,-43.9798004,3.1751991
4649,a-3.6x-14.4,-3.6,-14.4,40.4925003,-15.5236998,-44.0925003,1.1236998
4650,a0x-14.4,0,-14.4,44.2593994,-13.4734001,-44.2593994,-0.9265999
4651,a3.6x-14.4,3.6,-14.4,48.0744019,-11.4450998,-44.4744019,-2.9549002
4652,a7.2x-14.4,7.2,-14.4,51.9592018,-9.6156301,-44.7592018,-4.7843699
4653,a10.8x-14.4,10.8,-14.4,55.3529015,-8.2440395,-44.5529015,-6.1559605
4654,a14.4x-14.4,14.4,-14.4,56.1846008,-7.1288099,-41.7846008,-7.2711901
4655,a18x-14.4,18,-14.4,56.4301987,-6.4057102,-38.4301987,-7.9942898
4656,a21.6x-14.4,21.6,-14.4,56.5605011,-5.9335699,-34.9605011,-8.4664301
4657,a25.2x-14.4,25.2,-14.4,56.7490005,-5.0915098,-31.5490005,-9.3084902
4658,a28.8x-14.4,28.8,-14.4,56.9421005,-4.1182199,-28.1421005,-10.2817801
4659,a32.4x-14.4,32.4,-14.4,57.0727005,-3.4895201,-24.6727005,-10.9104799
4660,a36x-14.4,36,-14.4,57.1165009,-3.3320401,-21.1165009,-11.0679599
4661,a39.6x-14.4,39.6,-14.4,57.5066986,-3.76214,-17.9066986,-10.63786
4662,a43.2x-14.4,43.2,-14.4,60.5037994,-5.7790699,-17.3037994,-8.6209301
4663,a46.8x-14.4,46.8,-14.4,63.5285988,-7.5499201,-16.7285988,-6.8500799
4664,a50.4x-14.4,50.4,-14.4,65.4825974,-7.4366798,-15.0825974,-6.9633202
4665,a54x-14.4,54,-14.4,68.844101,-7.14045,-14.844101,-7.25955
4666,a57.6x-14.4,57.6,-14.4,72.1404037,-7.2655702,-14.5404037,-7.1344298
4667,a61.2x-14.4,61.2,-14.4,75.3986969,-7.4180899,-14.1986969,-6.9819101
4668,a64.8x-14.4,64.8,-14.4,78.5574036,-7.5457802,-13.7574036,-6.8542198
4669,a68.4x-14.4,68.4,-14.4,81.6200027,-7.6645799,-13.2200027,-6.7354201
4670,a72x-14.4,72,-14.4,84.6791992,-7.7468801,-12.6791992,-6.6531199
4671,a75.6x-14.4,75.6,-14.4,87.6919022,-7.8173099,-12.0919022,-6.5826901
4672,a79.2x-14.4,79.2,-14.4,90.6769028,-7.9039998,-11.4769028,-6.4960002
4673,a82.8x-14.4,82.8,-14.4,93.6545029,-8.0134897,-10.8545029,-6.3865103
4674,a86.4x-14.4,86.4,-14.4,96.6222992,-8.1401901,-10.2222992,-6.2598099
4675,a90x-14.4,90,-14.4,99.6037979,-8.3165798,-9.6037979,-6.0834202
4676,a93.6x-14.4,93.6,-14.4,102.5619965,-8.50704,-8.9619965,-5.89296
4677,a97.2x-14.4,97.2,-14.4,105.5189972,-8.75494,-8.3189972,-5.64506
4678,a100.8x-14.4,100.8,-14.4,108.4800034,-9.1245604,-7.6800034,-5.2754396
4679,a104.4x-14.4,104.4,-14.4,111.4089966,-9.6719303,-7.0089966,-4.7280697
4680,a108x-14.4,108,-14.4,114.3789978,-10.4674997,-6.3789978,-3.9325003
4681,a111.6x-14.4,111.6,-14.4,117.3850021,-11.6281004,-5.7850021,-2.7718996
4682,a115.2x-14.4,115.2,-14.4,120.4710007,-13.1445999,-5.2710007,-1.2554001
4683,a118.8x-14.4,118.8,-14.4,123.6330032,-15.0108004,-4.8330032,0.6108004
4684,a122.4x-14.4,122.4,-14.4,126.8529968,-17.5461006,-4.4529968,3.1461006
4685,a126x-14.4,126,-14.4,129.477005,-20.5435009,-3.477005,6.1435009
4686,a129.6x-14.4,129.6,-14.4,130.526001,-21.3722,-0.926001,6.9722
4687,a133.2x-14.4,133.2,-14.4,131.1089935,-21.4393997,2.0910065,7.0393997
4688,a136.8x-14.4,136.8,-14.4,132.427002,-21.0249004,4.372998,6.6249004
4689,a140.4x-14.4,140.4,-14.4,134.5630035,-20.0643005,5.8369965,5.6643005
4690,a144x-14.4,144,-14.4,135.8350067,-19.405899,8.1649933,5.005899
4691,a147.6x-14.4,147.6,-14.4,138.5639954,-17.7145004,9.0360046,3.3145004
4692,a151.2x-14.4,151.2,-14.4,141.9259949,-16.7014008,9.2740051,2.3014008
4693,a154.8x-14.4,154.8,-14.4,145.6009979,-16.1488991,9.1990021,1.7488991
4694,a158.4x-14.4,158.4,-14.4,149.4680023,-15.7776003,8.9319977,1.3776003
4695,a162x-14.4,162,-14.4,153.3399963,-15.5600996,8.6600037,1.1600996
4696,a165.6x-14.4,165.6,-14.4,157.2230072,-15.5186996,8.3769928,1.1186996
4697,a169.2x-14.4,169.2,-14.4,161.0099945,-15.4117002,8.1900055,1.0117002
4698,a172.8x-14.4,172.8,-14.4,164.9029999,-15.3557997,7.8970001,0.9557997
4699,a176.4x-14.4,176.4,-14.4,168.7480011,-15.3769999,7.6519989,0.9769999
4700,a-180x-10.8,-180,-10.8,-185.0850067,-27.9692001,5.0850067,17.1692001
4701,a-176.4x-10.8,-176.4,-10.8,-181.4720001,-28.8764,5.0720001,18.0764
4702,a-172.8x-10.8,-172.8,-10.8,-177.7980042,-29.8455009,4.9980042,19.0455009
4703,a-169.2x-10.8,-169.2,-10.8,-174.076004,-30.8264999,4.876004,20.0264999
4704,a-165.6x-10.8,-165.6,-10.8,-170.2749939,-31.8659,4.6749939,21.0659
4705,a-162x-10.8,-162,-10.8,-166.401001,-32.9264984,4.401001,22.1264984
4706,a-158.4x-10.8,-158.4,-10.8,-162.4530029,-34.0325012,4.0530029,23.2325012
4707,a-154.8x-10.8,-154.8,-10.8,-158.4190063,-35.1915016,3.6190063,24.3915016
4708,a-151.2x-10.8,-151.2,-10.8,-154.3190002,-36.3443985,3.1190002,25.5443985
4709,a-147.6x-10.8,-147.6,-10.8,-150.1289978,-37.5374985,2.5289978,26.7374985
4710,a-144x-10.8,-144,-10.8,-145.848999,-38.7422981,1.848999,27.9422981
4711,a-140.4x-10.8,-140.4,-10.8,-141.4570007,-39.9757004,1.0570007,29.1757004
4712,a-136.8x-10.8,-136.8,-10.8,-136.9600067,-41.2215004,0.1600067,30.4215004
4713,a-133.2x-10.8,-133.2,-10.8,-132.3280029,-42.4668999,-0.8719971,31.6668999
4714,a-129.6x-10.8,-129.6,-10.8,-127.5650024,-43.7014008,-2.0349976,32.9014008
4715,a-126x-10.8,-126,-10.8,-122.6569977,-44.9277992,-3.3430023,34.1277992
4716,a-122.4x-10.8,-122.4,-10.8,-117.2890015,-46.1203003,-5.1109985,35.3203003
4717,a-118.8x-10.8,-118.8,-10.8,-111.7490005,-46.9650002,-7.0509995,36.1650002
4718,a-115.2x-10.8,-115.2,-10.8,-106.4430008,-47.8041992,-8.7569992,37.0041992
4719,a-111.6x-10.8,-111.6,-10.8,-101.1220016,-48.6534996,-10.4779984,37.8534996
4720,a-108x-10.8,-108,-10.8,-95.6197968,-49.4370995,-12.3802032,38.6370995
4721,a-104.4x-10.8,-104.4,-10.8,-89.9657974,-50.1400986,-14.4342026,39.3400986
4722,a-100.8x-10.8,-100.8,-10.8,-84.1626968,-50.7621994,-16.6373032,39.9621994
4723,a-97.2x-10.8,-97.2,-10.8,-78.2071991,-51.3754005,-18.9928009,40.5754005
4724,a-93.6x-10.8,-93.6,-10.8,-71.9027023,-52.0870018,-21.6972977,41.2870018
4725,a-90x-10.8,-90,-10.8,-64.8078003,-52.9710999,-25.1921997,42.1710999
4726,a-86.4x-10.8,-86.4,-10.8,-56.4178009,-53.7998009,-29.9821991,42.9998009
4727,a-82.8x-10.8,-82.8,-10.8,-45.5649986,-54.1747017,-37.2350014,43.3747017
4728,a-79.2x-10.8,-79.2,-10.8,-30.9880009,-52.1514015,-48.2119991,41.3514015
4729,a-75.6x-10.8,-75.6,-10.8,-22.8535004,-49.3554993,-52.7464996,38.5554993
4730,a-72x-10.8,-72,-10.8,-21.0632992,-48.6050987,-50.9367008,37.8050987
4731,a-68.4x-10.8,-68.4,-10.8,-20.3610001,-47.8507996,-48.0389999,37.0507996
4732,a-64.8x-10.8,-64.8,-10.8,-19.6474991,-47.2327995,-45.1525009,36.4327995
4733,a-61.2x-10.8,-61.2,-10.8,-18.7612,-46.8765984,-42.4388,36.0765984
4734,a-57.6x-10.8,-57.6,-10.8,-17.5203991,-46.229599,-40.0796009,35.429599
4735,a-54x-10.8,-54,-10.8,-16.0540009,-45.1260986,-37.9459991,34.3260986
4736,a-50.4x-10.8,-50.4,-10.8,-14.6414003,-44.3712006,-35.7585997,33.5712006
4737,a-46.8x-10.8,-46.8,-10.8,-12.4074001,-43.014801,-34.3925999,32.214801
4738,a-43.2x-10.8,-43.2,-10.8,-9.7186203,-41.475399,-33.4813797,30.675399
4739,a-39.6x-10.8,-39.6,-10.8,-5.5905199,-38.7981987,-34.0094801,27.9981987
4740,a-36x-10.8,-36,-10.8,0.0513026,-35.0788002,-36.0513026,24.2788002
4741,a-32.4x-10.8,-32.4,-10.8,7.3133101,-31.0669994,-39.7133101,20.2669994
4742,a-28.8x-10.8,-28.8,-10.8,13.1056004,-27.6585007,-41.9056004,16.8585007
4743,a-25.2x-10.8,-25.2,-10.8,18.0694008,-24.8106995,-43.2694008,14.0106995
4744,a-21.6x-10.8,-21.6,-10.8,22.6065006,-22.2154999,-44.2065006,11.4154999
4745,a-18x-10.8,-18,-10.8,26.8444996,-19.8027992,-44.8444996,9.0027992
4746,a-14.4x-10.8,-14.4,-10.8,30.8820992,-17.4934998,-45.2820992,6.6934998
4747,a-10.8x-10.8,-10.8,-10.8,34.8036995,-15.2744999,-45.6036995,4.4744999
4748,a-7.2x-10.8,-7.2,-10.8,38.6478004,-13.1246004,-45.8478004,2.3246004
4749,a-3.6x-10.8,-3.6,-10.8,42.3741989,-11.0574999,-45.9741989,0.2574999
4750,a0x-10.8,0,-10.8,46.0281982,-9.0627298,-46.0281982,-1.7372702
4751,a3.6x-10.8,3.6,-10.8,49.6636009,-7.14153,-46.0636009,-3.65847
4752,a7.2x-10.8,7.2,-10.8,52.9887009,-5.3234701,-45.7887009,-5.4765299
4753,a10.8x-10.8,10.8,-10.8,55.979599,-3.6471601,-45.179599,-7.1528399
4754,a14.4x-10.8,14.4,-10.8,56.8366013,-2.8227401,-42.4366013,-7.9772599
4755,a18x-10.8,18,-10.8,56.9201012,-2.56148,-38.9201012,-8.23852
4756,a21.6x-10.8,21.6,-10.8,57.0023994,-2.34056,-35.4023994,-8.45944
4757,a25.2x-10.8,25.2,-10.8,57.1161995,-1.97574,-31.9161995,-8.82426
4758,a28.8x-10.8,28.8,-10.8,57.2249985,-1.61119,-28.4249985,-9.18881
4759,a32.4x-10.8,32.4,-10.8,57.2622986,-1.4165601,-24.8622986,-9.3834399
4760,a36x-10.8,36,-10.8,57.2720985,-1.40306,-21.2720985,-9.39694
4761,a39.6x-10.8,39.6,-10.8,57.5297012,-1.47769,-17.9297012,-9.32231
4762,a43.2x-10.8,43.2,-10.8,59.7584,-1.97261,-16.5584,-8.82739
4763,a46.8x-10.8,46.8,-10.8,62.8478012,-2.8691299,-16.0478012,-7.9308701
4764,a50.4x-10.8,50.4,-10.8,65.7972031,-3.27022,-15.3972031,-7.52978
4765,a54x-10.8,54,-10.8,68.9151993,-3.2593701,-14.9151993,-7.5406299
4766,a57.6x-10.8,57.6,-10.8,72.1229019,-3.3055401,-14.5229019,-7.4944599
4767,a61.2x-10.8,61.2,-10.8,75.370697,-3.36204,-14.170697,-7.43796
4768,a64.8x-10.8,64.8,-10.8,78.5164032,-3.4077201,-13.7164032,-7.3922799
4769,a68.4x-10.8,68.4,-10.8,81.5814972,-3.4507101,-13.1814972,-7.3492899
4770,a72x-10.8,72,-10.8,84.6577988,-3.4747601,-12.6577988,-7.3252399
4771,a75.6x-10.8,75.6,-10.8,87.6397018,-3.50208,-12.0397018,-7.29792
4772,a79.2x-10.8,79.2,-10.8,90.5837021,-3.56128,-11.3837021,-7.23872
4773,a82.8x-10.8,82.8,-10.8,93.5661011,-3.65221,-10.7661011,-7.14779
4774,a86.4x-10.8,86.4,-10.8,96.4812012,-3.7695501,-10.0812012,-7.0304499
4775,a90x-10.8,90,-10.8,99.4116974,-3.9277201,-9.4116974,-6.8722799
4776,a93.6x-10.8,93.6,-10.8,102.3529968,-4.0977402,-8.7529968,-6.7022598
4777,a97.2x-10.8,97.2,-10.8,105.2229996,-4.2947698,-8.0229996,-6.5052302
4778,a100.8x-10.8,100.8,-10.8,108.064003,-4.5600801,-7.264003,-6.2399199
4779,a104.4x-10.8,104.4,-10.8,110.8259964,-4.95755,-6.4259964,-5.84245
4780,a108x-10.8,108,-10.8,113.5159988,-5.5990701,-5.5159988,-5.2009299
4781,a111.6x-10.8,111.6,-10.8,116.1740036,-6.57516,-4.5740036,-4.22484
4782,a115.2x-10.8,115.2,-10.8,118.9970016,-8.0601997,-3.7970016,-2.7398003
4783,a118.8x-10.8,118.8,-10.8,121.8610001,-9.6939898,-3.0610001,-1.1060102
4784,a122.4x-10.8,122.4,-10.8,124.7340012,-11.4826002,-2.3340012,0.6826002
4785,a126x-10.8,126,-10.8,127.3389969,-13.3189001,-1.3389969,2.5189001
4786,a129.6x-10.8,129.6,-10.8,129.7749939,-15.2686996,-0.1749939,4.4686996
4787,a133.2x-10.8,133.2,-10.8,131.4029999,-16.0723991,1.7970001,5.2723991
4788,a136.8x-10.8,136.8,-10.8,133.2660065,-14.8688002,3.5339935,4.0688002
4789,a140.4x-10.8,140.4,-10.8,135.1360016,-13.7539997,5.2639984,2.9539997
4790,a144x-10.8,144,-10.8,136.9380035,-13.4032001,7.0619965,2.6032001
4791,a147.6x-10.8,147.6,-10.8,139.272995,-13.1441002,8.327005,2.3441002
4792,a151.2x-10.8,151.2,-10.8,142.2700043,-13.0747995,8.9299957,2.2747995
4793,a154.8x-10.8,154.8,-10.8,145.9989929,-12.7146997,8.8010071,1.9146997
4794,a158.4x-10.8,158.4,-10.8,149.7669983,-12.4075003,8.6330017,1.6075003
4795,a162x-10.8,162,-10.8,153.4230042,-12.2687998,8.5769958,1.4687998
4796,a165.6x-10.8,165.6,-10.8,157.2850037,-12.1696997,8.3149963,1.3696997
4797,a169.2x-10.8,169.2,-10.8,161.1179962,-12.0755997,8.0820038,1.2755997
4798,a172.8x-10.8,172.8,-10.8,164.9550018,-12.0114002,7.8449982,1.2114002
4799,a176.4x-10.8,176.4,-10.8,168.7779999,-11.9724998,7.6220001,1.1724998
4800,a-180x-7.2,-180,-7.2,-185.996994,-24.1119995,5.996994,16.9119995
4801,a-176.4x-7.2,-176.4,-7.2,-182.4440002,-25.0543995,6.0440002,17.8543995
4802,a-172.8x-7.2,-172.8,-7.2,-178.8119965,-26.0569,6.0119965,18.8569
4803,a-169.2x-7.2,-169.2,-7.2,-175.1130066,-27.0935001,5.9130066,19.8935001
4804,a-165.6x-7.2,-165.6,-7.2,-171.3430023,-28.1947994,5.7430023,20.9947994
4805,a-162x-7.2,-162,-7.2,-167.496994,-29.3092995,5.496994,22.1092995
4806,a-158.4x-7.2,-158.4,-7.2,-163.5679932,-30.4589996,5.1679932,23.2589996
4807,a-154.8x-7.2,-154.8,-7.2,-159.5449982,-31.6926994,4.7449982,24.4926994
4808,a-151.2x-7.2,-151.2,-7.2,-155.4640045,-32.8970985,4.2640045,25.6970985
4809,a-147.6x-7.2,-147.6,-7.2,-151.2920074,-34.1408005,3.6920074,26.9408005
4810,a-144x-7.2,-144,-7.2,-147.0310059,-35.4141006,3.0310059,28.2141006
4811,a-140.4x-7.2,-140.4,-7.2,-142.6529999,-36.7313004,2.2529999,29.5313004
4812,a-136.8x-7.2,-136.8,-7.2,-138.1620026,-38.0494995,1.3620026,30.8494995
4813,a-133.2x-7.2,-133.2,-7.2,-133.5310059,-39.3895988,0.3310059,32.1895988
4814,a-129.6x-7.2,-129.6,-7.2,-128.7539978,-40.7192993,-0.8460022,33.5192993
4815,a-126x-7.2,-126,-7.2,-123.7900009,-42.0537987,-2.2099991,34.8537987
4816,a-122.4x-7.2,-122.4,-7.2,-118.4059982,-43.4506989,-3.9940018,36.2506989
4817,a-118.8x-7.2,-118.8,-7.2,-112.7160034,-44.3880005,-6.0839966,37.1880005
4818,a-115.2x-7.2,-115.2,-7.2,-107.4199982,-45.1688995,-7.7800018,37.9688995
4819,a-111.6x-7.2,-111.6,-7.2,-102.0899963,-46.1195984,-9.5100037,38.9195984
4820,a-108x-7.2,-108,-7.2,-96.5353012,-47.0301018,-11.4646988,39.8301018
4821,a-104.4x-7.2,-104.4,-7.2,-90.802002,-47.8100014,-13.597998,40.6100014
4822,a-100.8x-7.2,-100.8,-7.2,-84.941803,-48.4654999,-15.858197,41.2654999
4823,a-97.2x-7.2,-97.2,-7.2,-78.9590988,-49.1547012,-18.2409012,41.9547012
4824,a-93.6x-7.2,-93.6,-7.2,-72.6037979,-50.044899,-20.9962021,42.844899
4825,a-90x-7.2,-90,-7.2,-65.319603,-51.2086983,-24.680397,44.0086983
4826,a-86.4x-7.2,-86.4,-7.2,-56.3656006,-52.4709015,-30.0343994,45.2709015
4827,a-82.8x-7.2,-82.8,-7.2,-43.6250992,-53.1797981,-39.1749008,45.9797981
4828,a-79.2x-7.2,-79.2,-7.2,-27.6501999,-50.821701,-51.5498001,43.621701
4829,a-75.6x-7.2,-75.6,-7.2,-22.5463009,-49.1571007,-53.0536991,41.9571007
4830,a-72x-7.2,-72,-7.2,-20.9503994,-48.4818993,-51.0496006,41.2818993
4831,a-68.4x-7.2,-68.4,-7.2,-20.2099991,-47.674099,-48.1900009,40.474099
4832,a-64.8x-7.2,-64.8,-7.2,-19.4855003,-47.1590996,-45.3144997,39.9590996
4833,a-61.2x-7.2,-61.2,-7.2,-18.3391991,-46.674099,-42.8608009,39.474099
4834,a-57.6x-7.2,-57.6,-7.2,-16.9132996,-45.7244987,-40.6867004,38.5244987
4835,a-54x-7.2,-54,-7.2,-15.5951996,-44.8688011,-38.4048004,37.6688011
4836,a-50.4x-7.2,-50.4,-7.2,-13.8874998,-43.7919998,-36.5125002,36.5919998
4837,a-46.8x-7.2,-46.8,-7.2,-11.3257999,-42.4746017,-35.4742001,35.2746017
4838,a-43.2x-7.2,-43.2,-7.2,-7.7214098,-40.142601,-35.4785902,32.942601
4839,a-39.6x-7.2,-39.6,-7.2,-3.1398799,-36.7580986,-36.4601201,29.5580986
4840,a-36x-7.2,-36,-7.2,2.0118401,-33.0234985,-38.0118401,25.8234985
4841,a-32.4x-7.2,-32.4,-7.2,9.3631897,-27.7957993,-41.7631897,20.5957993
4842,a-28.8x-7.2,-28.8,-7.2,15.1253004,-23.9762001,-43.9253004,16.7762001
4843,a-25.2x-7.2,-25.2,-7.2,20.0774002,-20.8705997,-45.2774002,13.6705997
4844,a-21.6x-7.2,-21.6,-7.2,24.6135998,-18.0930996,-46.2135998,10.8930996
4845,a-18x-7.2,-18,-7.2,28.8945007,-15.5156002,-46.8945007,8.3156002
4846,a-14.4x-7.2,-14.4,-7.2,32.969799,-13.0712004,-47.369799,5.8712004
4847,a-10.8x-7.2,-10.8,-7.2,36.8269997,-10.7573004,-47.6269997,3.5573004
4848,a-7.2x-7.2,-7.2,-7.2,40.6269989,-8.5447798,-47.8269989,1.3447798
4849,a-3.6x-7.2,-3.6,-7.2,44.2198982,-6.4796801,-47.8198982,-0.7203199
4850,a0x-7.2,0,-7.2,47.6641006,-4.5028601,-47.6641006,-2.6971399
4851,a3.6x-7.2,3.6,-7.2,51.1795006,-2.56371,-47.5795006,-4.63629
4852,a7.2x-7.2,7.2,-7.2,54.6352997,-0.667337,-47.4352997,-6.532663
4853,a10.8x-7.2,10.8,-7.2,56.9353981,1.12696,-46.1353981,-8.32696
4854,a14.4x-7.2,14.4,-7.2,57.3473015,1.76494,-42.9473015,-8.96494
4855,a18x-7.2,18,-7.2,57.3692017,1.50034,-39.3692017,-8.70034
4856,a21.6x-7.2,21.6,-7.2,57.3981018,1.41213,-35.7981018,-8.61213
4857,a25.2x-7.2,25.2,-7.2,57.4289017,1.42775,-32.2289017,-8.62775
4858,a28.8x-7.2,28.8,-7.2,57.4664001,1.6030999,-28.6664001,-8.8030999
4859,a32.4x-7.2,32.4,-7.2,57.4943008,1.89108,-25.0943008,-9.09108
4860,a36x-7.2,36,-7.2,57.519001,2.1487601,-21.519001,-9.3487601
4861,a39.6x-7.2,39.6,-7.2,57.7190018,2.4010799,-18.1190018,-9.6010799
4862,a43.2x-7.2,43.2,-7.2,59.4364014,2.0604401,-16.2364014,-9.2604401
4863,a46.8x-7.2,46.8,-7.2,62.4291,1.3714401,-15.6291,-8.5714401
4864,a50.4x-7.2,50.4,-7.2,65.6729965,0.925643,-15.2729965,-8.125643
4865,a54x-7.2,54,-7.2,68.9067001,0.733691,-14.9067001,-7.933691
4866,a57.6x-7.2,57.6,-7.2,72.1215973,0.667928,-14.5215973,-7.867928
4867,a61.2x-7.2,61.2,-7.2,75.3822021,0.679054,-14.1822021,-7.879054
4868,a64.8x-7.2,64.8,-7.2,78.5516968,0.717019,-13.7516968,-7.917019
4869,a68.4x-7.2,68.4,-7.2,81.6112976,0.76602,-13.2112976,-7.96602
4870,a72x-7.2,72,-7.2,84.6727982,0.820828,-12.6727982,-8.020828
4871,a75.6x-7.2,75.6,-7.2,87.6277008,0.855206,-12.0277008,-8.055206
4872,a79.2x-7.2,79.2,-7.2,90.5223999,0.837811,-11.3223999,-8.037811
4873,a82.8x-7.2,82.8,-7.2,93.4710999,0.766182,-10.6710999,-7.966182
4874,a86.4x-7.2,86.4,-7.2,96.3339005,0.654124,-9.9339005,-7.854124
4875,a90x-7.2,90,-7.2,99.2373962,0.506022,-9.2373962,-7.706022
4876,a93.6x-7.2,93.6,-7.2,102.1620026,0.368627,-8.5620026,-7.568627
4877,a97.2x-7.2,97.2,-7.2,104.9820023,0.272457,-7.7820023,-7.472457
4878,a100.8x-7.2,100.8,-7.2,107.7850037,0.266489,-6.9850037,-7.466489
4879,a104.4x-7.2,104.4,-7.2,110.2450027,-0.121803,-5.8450027,-7.078197
4880,a108x-7.2,108,-7.2,112.6989975,-1.25122,-4.6989975,-5.94878
4881,a111.6x-7.2,111.6,-7.2,115.0240021,-2.27002,-3.4240021,-4.92998
4882,a115.2x-7.2,115.2,-7.2,117.5449982,-3.30984,-2.3449982,-3.89016
4883,a118.8x-7.2,118.8,-7.2,120.3089981,-4.80372,-1.5089981,-2.39628
4884,a122.4x-7.2,122.4,-7.2,123.0670013,-6.5301299,-0.6670013,-0.6698701
4885,a126x-7.2,126,-7.2,125.9690018,-8.2529898,0.0309982,1.0529898
4886,a129.6x-7.2,129.6,-7.2,128.7369995,-9.2995796,0.8630005,2.0995796
4887,a133.2x-7.2,133.2,-7.2,131.326004,-9.6925402,1.873996,2.4925402
4888,a136.8x-7.2,136.8,-7.2,133.9779968,-9.5195599,2.8220032,2.3195599
4889,a140.4x-7.2,140.4,-7.2,135.4680023,-9.57691,4.9319977,2.37691
4890,a144x-7.2,144,-7.2,136.4539948,-9.8689299,7.5460052,2.6689299
4891,a147.6x-7.2,147.6,-7.2,139.048996,-10.1527996,8.551004,2.9527996
4892,a151.2x-7.2,151.2,-7.2,142.5469971,-9.6602402,8.6530029,2.4602402
4893,a154.8x-7.2,154.8,-7.2,146.2460022,-9.3594904,8.5539978,2.1594904
4894,a158.4x-7.2,158.4,-7.2,149.8999939,-9.2048197,8.5000061,2.0048197
4895,a162x-7.2,162,-7.2,153.6119995,-8.98493,8.3880005,1.78493
4896,a165.6x-7.2,165.6,-7.2,157.4120026,-8.7940102,8.1879974,1.5940102
4897,a169.2x-7.2,169.2,-7.2,161.2050018,-8.7061901,7.9949982,1.5061901
4898,a172.8x-7.2,172.8,-7.2,165.0070038,-8.6380901,7.7929962,1.4380901
4899,a176.4x-7.2,176.4,-7.2,168.8179932,-8.5937204,7.5820068,1.3937204
4900,a-180x-3.6,-180,-3.6,-186.9290009,-20.1714993,6.9290009,16.5714993
4901,a-176.4x-3.6,-176.4,-3.6,-183.4369965,-21.1504993,7.0369965,17.5504993
4902,a-172.8x-3.6,-172.8,-3.6,-179.8829956,-22.1994991,7.0829956,18.5994991
4903,a-169.2x-3.6,-169.2,-3.6,-176.2129974,-23.3057995,7.0129974,19.7057995
4904,a-165.6x-3.6,-165.6,-3.6,-172.4629974,-24.4554996,6.8629974,20.8554996
4905,a-162x-3.6,-162,-3.6,-168.6369934,-25.6406994,6.6369934,22.0406994
4906,a-158.4x-3.6,-158.4,-3.6,-164.7169952,-26.8668003,6.3169952,23.2668003
4907,a-154.8x-3.6,-154.8,-3.6,-160.7200012,-28.1112003,5.9200012,24.5112003
4908,a-151.2x-3.6,-151.2,-3.6,-156.6419983,-29.3999004,5.4419983,25.7999004
4909,a-147.6x-3.6,-147.6,-3.6,-152.4880066,-30.7010994,4.8880066,27.1010994
4910,a-144x-3.6,-144,-3.6,-148.2519989,-32.0486984,4.2519989,28.4486984
4911,a-140.4x-3.6,-140.4,-3.6,-143.897995,-33.4272003,3.497995,29.8272003
4912,a-136.8x-3.6,-136.8,-3.6,-139.4199982,-34.8414993,2.6199982,31.2414993
4913,a-133.2x-3.6,-133.2,-3.6,-134.7920074,-36.2799988,1.5920074,32.6799988
4914,a-129.6x-3.6,-129.6,-3.6,-130.0119934,-37.7160988,0.4119934,34.1160988
