FID,index,x,y,dx,dy,,
1924,a-93.6x-111.6,-93.6,-111.6,-92.8934021,-110.7770004,-0.7065979,-0.8229996
1925,a-90x-111.6,-90,-111.6,-89.3125992,-110.7829971,-0.6874008,-0.8170029
1926,a-86.4x-111.6,-86.4,-111.6,-85.7278976,-110.7839966,-0.6721024,-0.8160034
1927,a-82.8x-111.6,-82.8,-111.6,-82.1456985,-110.7870026,-0.6543015,-0.8129974
1928,a-79.2x-111.6,-79.2,-111.6,-78.5684967,-110.7929993,-0.6315033,-0.8070007
1929,a-75.6x-111.6,-75.6,-111.6,-74.9906998,-110.7969971,-0.6093002,-0.8030029
1930,a-72x-111.6,-72,-111.6,-71.4078979,-110.8000031,-0.5921021,-0.7999969
1931,a-68.4x-111.6,-68.4,-111.6,-67.8240967,-110.8040009,-0.5759033,-0.7959991
1932,a-64.8x-111.6,-64.8,-111.6,-64.2440033,-110.8069992,-0.5559967,-0.7930008
1933,a-61.2x-111.6,-61.2,-111.6,-60.665699,-110.8099976,-0.534301,-0.7900024
1934,a-57.6x-111.6,-57.6,-111.6,-57.0856018,-110.8130035,-0.5143982,-0.7869965
1935,a-54x-111.6,-54,-111.6,-53.5028,-110.8160019,-0.4972,-0.7839981
1936,a-50.4x-111.6,-50.4,-111.6,-49.9208984,-110.8190002,-0.4791016,-0.7809998
1937,a-46.8x-111.6,-46.8,-111.6,-46.3414993,-110.8209991,-0.4585007,-0.7790009
1938,a-43.2x-111.6,-43.2,-111.6,-42.7621002,-110.8239975,-0.4378998,-0.7760025
1939,a-39.6x-111.6,-39.6,-111.6,-39.1808014,-110.8259964,-0.4191986,-0.7740036
1940,a-36x-111.6,-36,-111.6,-35.5988998,-110.8280029,-0.4011002,-0.7719971
1941,a-32.4x-111.6,-32.4,-111.6,-32.0181999,-110.8300018,-0.3818001,-0.7699982
1942,a-28.8x-111.6,-28.8,-111.6,-28.4386005,-110.8310013,-0.3613995,-0.7689987
1943,a-25.2x-111.6,-25.2,-111.6,-24.8582001,-110.8330002,-0.3417999,-0.7669998
1944,a-21.6x-111.6,-21.6,-111.6,-21.2768993,-110.8349991,-0.3231007,-0.7650009
1945,a-18x-111.6,-18,-111.6,-17.6959,-110.8359985,-0.3041,-0.7640015
1946,a-14.4x-111.6,-14.4,-111.6,-14.1155996,-110.836998,-0.2844004,-0.763002
1947,a-10.8x-111.6,-10.8,-111.6,-10.5349998,-110.8379974,-0.2650002,-0.7620026
1948,a-7.2x-111.6,-7.2,-111.6,-6.9541101,-110.8389969,-0.2458899,-0.7610031
1949,a-3.6x-111.6,-3.6,-111.6,-3.3736401,-110.8389969,-0.2263599,-0.7610031
1950,a0x-111.6,0,-111.6,0.206644,-110.8399963,-0.206644,-0.7600037
1951,a3.6x-111.6,3.6,-111.6,3.7878301,-110.8399963,-0.1878301,-0.7600037
1952,a7.2x-111.6,7.2,-111.6,7.3693299,-110.8399963,-0.1693299,-0.7600037
1953,a10.8x-111.6,10.8,-111.6,10.9493999,-110.8399963,-0.1493999,-0.7600037
1954,a14.4x-111.6,14.4,-111.6,14.5291996,-110.8399963,-0.1291996,-0.7600037
1955,a18x-111.6,18,-111.6,18.1100998,-110.8399963,-0.1100998,-0.7600037
1956,a21.6x-111.6,21.6,-111.6,21.6923008,-110.8389969,-0.0923008,-0.7610031
1957,a25.2x-111.6,25.2,-111.6,25.2737007,-110.8389969,-0.0737007,-0.7610031
1958,a28.8x-111.6,28.8,-111.6,28.8530998,-110.8379974,-0.0530998,-0.7620026
1959,a32.4x-111.6,32.4,-111.6,32.4327011,-110.836998,-0.0327011,-0.763002
1960,a36x-111.6,36,-111.6,36.0150986,-110.8359985,-0.0150986,-0.7640015
1961,a39.6x-111.6,39.6,-111.6,39.5982018,-110.8349991,0.0017982,-0.7650009
1962,a43.2x-111.6,43.2,-111.6,43.1786003,-110.8339996,0.0213997,-0.7660004
1963,a46.8x-111.6,46.8,-111.6,46.757,-110.8320007,0.043,-0.7679993
1964,a50.4x-111.6,50.4,-111.6,50.3376999,-110.8310013,0.0623001,-0.7689987
1965,a54x-111.6,54,-111.6,53.9216995,-110.8290024,0.0783005,-0.7709976
1966,a57.6x-111.6,57.6,-111.6,57.5046005,-110.8270035,0.0953995,-0.7729965
1967,a61.2x-111.6,61.2,-111.6,61.082901,-110.8249969,0.117099,-0.7750031
1968,a64.8x-111.6,64.8,-111.6,64.6610031,-110.822998,0.1389969,-0.777002
1969,a68.4x-111.6,68.4,-111.6,68.2445984,-110.8199997,0.1554016,-0.7800003
1970,a72x-111.6,72,-111.6,71.8296967,-110.8180008,0.1703033,-0.7819992
1971,a75.6x-111.6,75.6,-111.6,75.4105988,-110.8150024,0.1894012,-0.7849976
1972,a79.2x-111.6,79.2,-111.6,78.9881973,-110.8119965,0.2118027,-0.7880035
1973,a82.8x-111.6,82.8,-111.6,82.5681,-110.8089981,0.2319,-0.7910019
1974,a86.4x-111.6,86.4,-111.6,86.1545029,-110.8059998,0.2454971,-0.7940002
1975,a90x-111.6,90,-111.6,89.740097,-110.8030014,0.259903,-0.7969986
1976,a93.6x-111.6,93.6,-111.6,93.3198013,-110.7990036,0.2801987,-0.8009964
1977,a97.2x-111.6,97.2,-111.6,96.8983002,-110.7949982,0.3016998,-0.8050018
1978,a100.8x-111.6,100.8,-111.6,100.4830017,-110.7910004,0.3169983,-0.8089996
1979,a104.4x-111.6,104.4,-111.6,104.0709991,-110.7870026,0.3290009,-0.8129974
1980,a108x-111.6,108,-111.6,107.6549988,-110.7829971,0.3450012,-0.8170029
1981,a111.6x-111.6,111.6,-111.6,111.2330017,-110.7789993,0.3669983,-0.8210007
1982,a115.2x-111.6,115.2,-111.6,114.8130035,-110.7740021,0.3869965,-0.8259979
1983,a118.8x-111.6,118.8,-111.6,118.401001,-110.7689972,0.398999,-0.8310028
1984,a122.4x-111.6,122.4,-111.6,121.9909973,-110.7639999,0.4090027,-0.8360001
1985,a126x-111.6,126,-111.6,125.5699997,-110.7590027,0.4300003,-0.8409973
1986,a129.6x-111.6,129.6,-111.6,129.1459961,-110.7539978,0.4540039,-0.8460022
1987,a133.2x-111.6,133.2,-111.6,132.7299957,-110.7480011,0.4700043,-0.8519989
1988,a136.8x-111.6,136.8,-111.6,136.3190002,-110.7429962,0.4809998,-0.8570038
1989,a140.4x-111.6,140.4,-111.6,139.9049988,-110.7369995,0.4950012,-0.8630005
1990,a144x-111.6,144,-111.6,143.4830017,-110.7310028,0.5169983,-0.8689972
1991,a147.6x-111.6,147.6,-111.6,147.0619965,-110.7249985,0.5380035,-0.8750015
1992,a151.2x-111.6,151.2,-111.6,150.6499939,-110.7190018,0.5500061,-0.8809982
1993,a154.8x-111.6,154.8,-111.6,154.2409973,-110.7129974,0.5590027,-0.8870026
1994,a158.4x-111.6,158.4,-111.6,157.8249969,-110.7060013,0.5750031,-0.8939987
1995,a162x-111.6,162,-111.6,161.4029999,-110.6999969,0.5970001,-0.9000031
1996,a165.6x-111.6,165.6,-111.6,164.9900055,-110.6930008,0.6099945,-0.9069992
1997,a169.2x-111.6,169.2,-111.6,168.5859985,-110.6869965,0.6140015,-0.9130035
1998,a172.8x-111.6,172.8,-111.6,172.1809998,-110.6800003,0.6190002,-0.9199997
1999,a176.4x-111.6,176.4,-111.6,175.7660065,-110.6740036,0.6339935,-0.9259964
2000,a-180x-108,-180,-108,-178.8890076,-107.0749969,-1.1109924,-0.9250031
2001,a-176.4x-108,-176.4,-108,-175.3110046,-107.0800018,-1.0889954,-0.9199982
2002,a-172.8x-108,-172.8,-108,-171.7259979,-107.0859985,-1.0740021,-0.9140015
2003,a-169.2x-108,-169.2,-108,-168.1340027,-107.0920029,-1.0659973,-0.9079971
2004,a-165.6x-108,-165.6,-108,-164.5440063,-107.0970001,-1.0559937,-0.9029999
2005,a-162x-108,-162,-108,-160.9660034,-107.1029968,-1.0339966,-0.8970032
2006,a-158.4x-108,-158.4,-108,-157.3880005,-107.1090012,-1.0119995,-0.8909988
2007,a-154.8x-108,-154.8,-108,-153.8000031,-107.1139984,-0.9999969,-0.8860016
2008,a-151.2x-108,-151.2,-108,-150.2109985,-107.1190033,-0.9890015,-0.8809967
2009,a-147.6x-108,-147.6,-108,-146.6269989,-107.125,-0.9730011,-0.875
2010,a-144x-108,-144,-108,-143.0509949,-107.1299973,-0.9490051,-0.8700027
2011,a-140.4x-108,-140.4,-108,-139.4689941,-107.1350021,-0.9310059,-0.8649979
2012,a-136.8x-108,-136.8,-108,-135.8800049,-107.1399994,-0.9199951,-0.8600006
2013,a-133.2x-108,-133.2,-108,-132.2920074,-107.1449966,-0.9079926,-0.8550034
2014,a-129.6x-108,-129.6,-108,-128.7129974,-107.1490021,-0.8870026,-0.8509979
2015,a-126x-108,-126,-108,-125.1350021,-107.1549988,-0.8649979,-0.8450012
2016,a-122.4x-108,-122.4,-108,-121.5510025,-107.1610031,-0.8489975,-0.8389969
2017,a-118.8x-108,-118.8,-108,-117.9629974,-107.1640015,-0.8370026,-0.8359985
2018,a-115.2x-108,-115.2,-108,-114.3799973,-107.1679993,-0.8200027,-0.8320007
2019,a-111.6x-108,-111.6,-108,-110.8030014,-107.1729965,-0.7969986,-0.8270035
2020,a-108x-108,-108,-108,-107.223999,-107.1780014,-0.776001,-0.8219986
2021,a-104.4x-108,-104.4,-108,-103.6389999,-107.1829987,-0.7610001,-0.8170013
2022,a-100.8x-108,-100.8,-108,-100.0540009,-107.1880035,-0.7459991,-0.8119965
2023,a-97.2x-108,-97.2,-108,-96.4748993,-107.1920013,-0.7251007,-0.8079987
2024,a-93.6x-108,-93.6,-108,-92.8977966,-107.1940002,-0.7022034,-0.8059998
2025,a-90x-108,-90,-108,-89.3169022,-107.2009964,-0.6830978,-0.7990036
2026,a-86.4x-108,-86.4,-108,-85.7316971,-107.2020035,-0.6683029,-0.7979965
2027,a-82.8x-108,-82.8,-108,-82.1499023,-107.2060013,-0.6500977,-0.7939987
2028,a-79.2x-108,-79.2,-108,-78.5723038,-107.2109985,-0.6276962,-0.7890015
2029,a-75.6x-108,-75.6,-108,-74.9941025,-107.2129974,-0.6058975,-0.7870026
2030,a-72x-108,-72,-108,-71.4113007,-107.2200012,-0.5886993,-0.7799988
2031,a-68.4x-108,-68.4,-108,-67.8274002,-107.2229996,-0.5725998,-0.7770004
2032,a-64.8x-108,-64.8,-108,-64.2472,-107.2259979,-0.5528,-0.7740021
2033,a-61.2x-108,-61.2,-108,-60.6687012,-107.2289963,-0.5312988,-0.7710037
2034,a-57.6x-108,-57.6,-108,-57.088501,-107.2320023,-0.511499,-0.7679977
2035,a-54x-108,-54,-108,-53.5056,-107.2350006,-0.4944,-0.7649994
2036,a-50.4x-108,-50.4,-108,-49.9235001,-107.2369995,-0.4764999,-0.7630005
2037,a-46.8x-108,-46.8,-108,-46.3440018,-107.2399979,-0.4559982,-0.7600021
2038,a-43.2x-108,-43.2,-108,-42.7644005,-107.2419968,-0.4355995,-0.7580032
2039,a-39.6x-108,-39.6,-108,-39.1828995,-107.2440033,-0.4171005,-0.7559967
2040,a-36x-108,-36,-108,-35.6008987,-107.2470016,-0.3991013,-0.7529984
2041,a-32.4x-108,-32.4,-108,-32.0200005,-107.2480011,-0.3799995,-0.7519989
2042,a-28.8x-108,-28.8,-108,-28.4402008,-107.25,-0.3597992,-0.75
2043,a-25.2x-108,-25.2,-108,-24.8596992,-107.2519989,-0.3403008,-0.7480011
2044,a-21.6x-108,-21.6,-108,-21.2782001,-107.2529984,-0.3217999,-0.7470016
2045,a-18x-108,-18,-108,-17.6970997,-107.2539978,-0.3029003,-0.7460022
2046,a-14.4x-108,-14.4,-108,-14.1166,-107.2559967,-0.2834,-0.7440033
2047,a-10.8x-108,-10.8,-108,-10.5358,-107.2570038,-0.2642,-0.7429962
2048,a-7.2x-108,-7.2,-108,-6.9548302,-107.2570038,-0.2451698,-0.7429962
2049,a-3.6x-108,-3.6,-108,-3.3742001,-107.2580032,-0.2257999,-0.7419968
2050,a0x-108,0,-108,0.206234,-107.2580032,-0.206234,-0.7419968
2051,a3.6x-108,3.6,-108,3.78757,-107.2590027,-0.18757,-0.7409973
2052,a7.2x-108,7.2,-108,7.3692298,-107.2590027,-0.1692298,-0.7409973
2053,a10.8x-108,10.8,-108,10.9495001,-107.2590027,-0.1495001,-0.7409973
2054,a14.4x-108,14.4,-108,14.5293999,-107.2590027,-0.1293999,-0.7409973
2055,a18x-108,18,-108,18.1105003,-107.2590027,-0.1105003,-0.7409973
2056,a21.6x-108,21.6,-108,21.6928005,-107.2580032,-0.0928005,-0.7419968
2057,a25.2x-108,25.2,-108,25.2744007,-107.2580032,-0.0744007,-0.7419968
2058,a28.8x-108,28.8,-108,28.8539009,-107.2570038,-0.0539009,-0.7429962
2059,a32.4x-108,32.4,-108,32.4337006,-107.2559967,-0.0337006,-0.7440033
2060,a36x-108,36,-108,36.016201,-107.2549973,-0.016201,-0.7450027
2061,a39.6x-108,39.6,-108,39.5994987,-107.2539978,0.0005013,-0.7460022
2062,a43.2x-108,43.2,-108,43.1800003,-107.2529984,0.0199997,-0.7470016
2063,a46.8x-108,46.8,-108,46.7585983,-107.2509995,0.0414017,-0.7490005
2064,a50.4x-108,50.4,-108,50.3394012,-107.25,0.0605988,-0.75
2065,a54x-108,54,-108,53.9235001,-107.2480011,0.0764999,-0.7519989
2066,a57.6x-108,57.6,-108,57.5065002,-107.2460022,0.0934998,-0.7539978
2067,a61.2x-108,61.2,-108,61.0850983,-107.2440033,0.1149017,-0.7559967
2068,a64.8x-108,64.8,-108,64.6632996,-107.2419968,0.1367004,-0.7580032
2069,a68.4x-108,68.4,-108,68.2471008,-107.2399979,0.1528992,-0.7600021
2070,a72x-108,72,-108,71.8322983,-107.2369995,0.1677017,-0.7630005
2071,a75.6x-108,75.6,-108,75.4133987,-107.2340012,0.1866013,-0.7659988
2072,a79.2x-108,79.2,-108,78.9910965,-107.2320023,0.2089035,-0.7679977
2073,a82.8x-108,82.8,-108,82.5709991,-107.2279968,0.2290009,-0.7720032
2074,a86.4x-108,86.4,-108,86.1576996,-107.2249985,0.2423004,-0.7750015
2075,a90x-108,90,-108,89.7434998,-107.2220001,0.2565002,-0.7779999
2076,a93.6x-108,93.6,-108,93.3234024,-107.2180023,0.2765976,-0.7819977
2077,a97.2x-108,97.2,-108,96.9020996,-107.2149963,0.2979004,-0.7850037
2078,a100.8x-108,100.8,-108,100.4860001,-107.2109985,0.3139999,-0.7890015
2079,a104.4x-108,104.4,-108,104.0749969,-107.2070007,0.3250031,-0.7929993
2080,a108x-108,108,-108,107.6589966,-107.2030029,0.3410034,-0.7969971
2081,a111.6x-108,111.6,-108,111.2369995,-107.1989975,0.3630005,-0.8010025
2082,a115.2x-108,115.2,-108,114.8180008,-107.1940002,0.3819992,-0.8059998
2083,a118.8x-108,118.8,-108,118.4059982,-107.1900024,0.3940018,-0.8099976
2084,a122.4x-108,122.4,-108,121.9960022,-107.1849976,0.4039978,-0.8150024
2085,a126x-108,126,-108,125.5749969,-107.1800003,0.4250031,-0.8199997
2086,a129.6x-108,129.6,-108,129.151001,-107.1750031,0.448999,-0.8249969
2087,a133.2x-108,133.2,-108,132.7350006,-107.1699982,0.4649994,-0.8300018
2088,a136.8x-108,136.8,-108,136.3249969,-107.1640015,0.4750031,-0.8359985
2089,a140.4x-108,140.4,-108,139.9109955,-107.1589966,0.4890045,-0.8410034
2090,a144x-108,144,-108,143.4889984,-107.1529999,0.5110016,-0.8470001
2091,a147.6x-108,147.6,-108,147.0679932,-107.1470032,0.5320068,-0.8529968
2092,a151.2x-108,151.2,-108,150.6560059,-107.1419983,0.5439941,-0.8580017
2093,a154.8x-108,154.8,-108,154.246994,-107.1360016,0.553006,-0.8639984
2094,a158.4x-108,158.4,-108,157.8309937,-107.1299973,0.5690063,-0.8700027
2095,a162x-108,162,-108,161.4089966,-107.1240005,0.5910034,-0.8759995
2096,a165.6x-108,165.6,-108,164.996994,-107.1169968,0.603006,-0.8830032
2097,a169.2x-108,169.2,-108,168.5930023,-107.1110001,0.6069977,-0.8889999
2098,a172.8x-108,172.8,-108,172.1869965,-107.1050034,0.6130035,-0.8949966
2099,a176.4x-108,176.4,-108,175.772995,-107.098999,0.627005,-0.901001
2100,a-180x-104.4,-180,-104.4,-178.8950043,-103.4929962,-1.1049957,-0.9070038
2101,a-176.4x-104.4,-176.4,-104.4,-175.3170013,-103.4980011,-1.0829987,-0.9019989
2102,a-172.8x-104.4,-172.8,-104.4,-171.7319946,-103.5039978,-1.0680054,-0.8960022
2103,a-169.2x-104.4,-169.2,-104.4,-168.1390076,-103.5090027,-1.0609924,-0.8909973
2104,a-165.6x-104.4,-165.6,-104.4,-164.5500031,-103.5139999,-1.0499969,-0.8860001
2105,a-162x-104.4,-162,-104.4,-160.970993,-103.5189972,-1.029007,-0.8810028
2106,a-158.4x-104.4,-158.4,-104.4,-157.3930054,-103.5250015,-1.0069946,-0.8749985
2107,a-154.8x-104.4,-154.8,-104.4,-153.8059998,-103.5299988,-0.9940002,-0.8700012
2108,a-151.2x-104.4,-151.2,-104.4,-150.2160034,-103.5350037,-0.9839966,-0.8649963
2109,a-147.6x-104.4,-147.6,-104.4,-146.6320038,-103.5400009,-0.9679962,-0.8599991
2110,a-144x-104.4,-144,-104.4,-143.0549927,-103.5449982,-0.9450073,-0.8550018
2111,a-140.4x-104.4,-140.4,-104.4,-139.473999,-103.5490036,-0.926001,-0.8509964
2112,a-136.8x-104.4,-136.8,-104.4,-135.8849945,-103.5540009,-0.9150055,-0.8459991
2113,a-133.2x-104.4,-133.2,-104.4,-132.2969971,-103.5589981,-0.9030029,-0.8410019
2114,a-129.6x-104.4,-129.6,-104.4,-128.7169952,-103.5630035,-0.8830048,-0.8369965
2115,a-126x-104.4,-126,-104.4,-125.1399994,-103.5680008,-0.8600006,-0.8319992
2116,a-122.4x-104.4,-122.4,-104.4,-121.5559998,-103.5719986,-0.8440002,-0.8280014
2117,a-118.8x-104.4,-118.8,-104.4,-117.9680023,-103.5759964,-0.8319977,-0.8240036
2118,a-115.2x-104.4,-115.2,-104.4,-114.3850021,-103.5810013,-0.8149979,-0.8189987
2119,a-111.6x-104.4,-111.6,-104.4,-110.8069992,-103.5859985,-0.7930008,-0.8140015
2120,a-108x-104.4,-108,-104.4,-107.2279968,-103.5899963,-0.7720032,-0.8100037
2121,a-104.4x-104.4,-104.4,-104.4,-103.6439972,-103.5950012,-0.7560028,-0.8049988
2122,a-100.8x-104.4,-100.8,-104.4,-100.0589981,-103.5999985,-0.7410019,-0.8000015
2123,a-97.2x-104.4,-97.2,-104.4,-96.4793015,-103.6029968,-0.7206985,-0.7970032
2124,a-93.6x-104.4,-93.6,-104.4,-92.9020996,-103.6070023,-0.6979004,-0.7929977
2125,a-90x-104.4,-90,-104.4,-89.3211975,-103.6110001,-0.6788025,-0.7889999
2126,a-86.4x-104.4,-86.4,-104.4,-85.7366028,-103.6169968,-0.6633972,-0.7830032
2127,a-82.8x-104.4,-82.8,-104.4,-82.1533966,-103.6220016,-0.6466034,-0.7779984
2128,a-79.2x-104.4,-79.2,-104.4,-78.5758972,-103.6240005,-0.6241028,-0.7759995
2129,a-75.6x-104.4,-75.6,-104.4,-74.9978027,-103.6269989,-0.6021973,-0.7730011
2130,a-72x-104.4,-72,-104.4,-71.4148026,-103.6309967,-0.5851974,-0.7690033
2131,a-68.4x-104.4,-68.4,-104.4,-67.8307037,-103.6350021,-0.5692963,-0.7649979
2132,a-64.8x-104.4,-64.8,-104.4,-64.2502975,-103.6380005,-0.5497025,-0.7619995
2133,a-61.2x-104.4,-61.2,-104.4,-60.6717987,-103.6409988,-0.5282013,-0.7590012
2134,a-57.6x-104.4,-57.6,-104.4,-57.0914001,-103.6439972,-0.5085999,-0.7560028
2135,a-54x-104.4,-54,-104.4,-53.5083008,-103.6470032,-0.4916992,-0.7529968
2136,a-50.4x-104.4,-50.4,-104.4,-49.9262009,-103.6490021,-0.4737991,-0.7509979
2137,a-46.8x-104.4,-46.8,-104.4,-46.3464012,-103.6520004,-0.4535988,-0.7479996
2138,a-43.2x-104.4,-43.2,-104.4,-42.7667007,-103.6539993,-0.4332993,-0.7460007
2139,a-39.6x-104.4,-39.6,-104.4,-39.1851006,-103.6559982,-0.4148994,-0.7440018
2140,a-36x-104.4,-36,-104.4,-35.6027985,-103.6589966,-0.3972015,-0.7410034
2141,a-32.4x-104.4,-32.4,-104.4,-32.021801,-103.6600037,-0.378199,-0.7399963
2142,a-28.8x-104.4,-28.8,-104.4,-28.4419003,-103.6620026,-0.3580997,-0.7379974
2143,a-25.2x-104.4,-25.2,-104.4,-24.8612003,-103.6640015,-0.3387997,-0.7359985
2144,a-21.6x-104.4,-21.6,-104.4,-21.2796001,-103.6650009,-0.3203999,-0.7349991
2145,a-18x-104.4,-18,-104.4,-17.6982994,-103.6660004,-0.3017006,-0.7339996
2146,a-14.4x-104.4,-14.4,-104.4,-14.1176996,-103.6679993,-0.2823004,-0.7320007
2147,a-10.8x-104.4,-10.8,-104.4,-10.5367002,-103.6689987,-0.2632998,-0.7310013
2148,a-7.2x-104.4,-7.2,-104.4,-6.9555502,-103.6689987,-0.2444498,-0.7310013
2149,a-3.6x-104.4,-3.6,-104.4,-3.3747699,-103.6699982,-0.2252301,-0.7300018
2150,a0x-104.4,0,-104.4,0.205812,-103.6699982,-0.205812,-0.7300018
2151,a3.6x-104.4,3.6,-104.4,3.7873001,-103.6709976,-0.1873001,-0.7290024
2152,a7.2x-104.4,7.2,-104.4,7.3691001,-103.6709976,-0.1691001,-0.7290024
2153,a10.8x-104.4,10.8,-104.4,10.9495001,-103.6709976,-0.1495001,-0.7290024
2154,a14.4x-104.4,14.4,-104.4,14.5295,-103.6709976,-0.1295,-0.7290024
2155,a18x-104.4,18,-104.4,18.1107998,-103.6709976,-0.1107998,-0.7290024
2156,a21.6x-104.4,21.6,-104.4,21.6933002,-103.6699982,-0.0933002,-0.7300018
2157,a25.2x-104.4,25.2,-104.4,25.2749996,-103.6699982,-0.0749996,-0.7300018
2158,a28.8x-104.4,28.8,-104.4,28.8546009,-103.6689987,-0.0546009,-0.7310013
2159,a32.4x-104.4,32.4,-104.4,32.4346008,-103.6679993,-0.0346008,-0.7320007
2160,a36x-104.4,36,-104.4,36.0172005,-103.6669998,-0.0172005,-0.7330002
2161,a39.6x-104.4,39.6,-104.4,39.6007004,-103.6660004,-0.0007004,-0.7339996
2162,a43.2x-104.4,43.2,-104.4,43.1813011,-103.6650009,0.0186989,-0.7349991
2163,a46.8x-104.4,46.8,-104.4,46.7599983,-103.6640015,0.0400017,-0.7359985
2164,a50.4x-104.4,50.4,-104.4,50.3409996,-103.6620026,0.0590004,-0.7379974
2165,a54x-104.4,54,-104.4,53.9253006,-103.6610031,0.0746994,-0.7389969
2166,a57.6x-104.4,57.6,-104.4,57.5084991,-103.6589966,0.0915009,-0.7410034
2167,a61.2x-104.4,61.2,-104.4,61.087101,-103.6569977,0.112899,-0.7430023
2168,a64.8x-104.4,64.8,-104.4,64.6654968,-103.6549988,0.1345032,-0.7450012
2169,a68.4x-104.4,68.4,-104.4,68.2494965,-103.6520004,0.1505035,-0.7479996
2170,a72x-104.4,72,-104.4,71.8348007,-103.6500015,0.1651993,-0.7499985
2171,a75.6x-104.4,75.6,-104.4,75.4160995,-103.6470032,0.1839005,-0.7529968
2172,a79.2x-104.4,79.2,-104.4,78.9941025,-103.6449966,0.2058975,-0.7550034
2173,a82.8x-104.4,82.8,-104.4,82.5744019,-103.6419983,0.2255981,-0.7580017
2174,a86.4x-104.4,86.4,-104.4,86.1608963,-103.6389999,0.2391037,-0.7610001
2175,a90x-104.4,90,-104.4,89.7469025,-103.6350021,0.2530975,-0.7649979
2176,a93.6x-104.4,93.6,-104.4,93.3267975,-103.6320038,0.2732025,-0.7679962
2177,a97.2x-104.4,97.2,-104.4,96.9057007,-103.6289978,0.2942993,-0.7710022
2178,a100.8x-104.4,100.8,-104.4,100.4899979,-103.625,0.3100021,-0.775
2179,a104.4x-104.4,104.4,-104.4,104.0790024,-103.6210022,0.3209976,-0.7789978
2180,a108x-104.4,108,-104.4,107.663002,-103.6169968,0.336998,-0.7830032
2181,a111.6x-104.4,111.6,-104.4,111.2419968,-103.612999,0.3580032,-0.787001
2182,a115.2x-104.4,115.2,-104.4,114.8219986,-103.6090012,0.3780014,-0.7909988
2183,a118.8x-104.4,118.8,-104.4,118.4110031,-103.6050034,0.3889969,-0.7949966
2184,a122.4x-104.4,122.4,-104.4,122.0009995,-103.5999985,0.3990005,-0.8000015
2185,a126x-104.4,126,-104.4,125.5800018,-103.5950012,0.4199982,-0.8049988
2186,a129.6x-104.4,129.6,-104.4,129.1560059,-103.5899963,0.4439941,-0.8100037
2187,a133.2x-104.4,133.2,-104.4,132.7409973,-103.5849991,0.4590027,-0.8150009
2188,a136.8x-104.4,136.8,-104.4,136.3300018,-103.5800018,0.4699982,-0.8199982
2189,a140.4x-104.4,140.4,-104.4,139.9160004,-103.5749969,0.4839996,-0.8250031
2190,a144x-104.4,144,-104.4,143.4949951,-103.5699997,0.5050049,-0.8300003
2191,a147.6x-104.4,147.6,-104.4,147.072998,-103.564003,0.527002,-0.835997
2192,a151.2x-104.4,151.2,-104.4,150.6620026,-103.5579987,0.5379974,-0.8420013
2193,a154.8x-104.4,154.8,-104.4,154.253006,-103.5530014,0.546994,-0.8469986
2194,a158.4x-104.4,158.4,-104.4,157.8370056,-103.5469971,0.5629944,-0.8530029
2195,a162x-104.4,162,-104.4,161.4149933,-103.5410004,0.5850067,-0.8589996
2196,a165.6x-104.4,165.6,-104.4,165.003006,-103.5350037,0.596994,-0.8649963
2197,a169.2x-104.4,169.2,-104.4,168.598999,-103.5289993,0.601001,-0.8710007
2198,a172.8x-104.4,172.8,-104.4,172.1929932,-103.5230026,0.6070068,-0.8769974
2199,a176.4x-104.4,176.4,-104.4,175.779007,-103.5169983,0.620993,-0.8830017
2200,a-180x-100.8,-180,-100.8,-178.8999939,-99.9103012,-1.1000061,-0.8896988
2201,a-176.4x-100.8,-176.4,-100.8,-175.3220062,-99.9153976,-1.0779938,-0.8846024
2202,a-172.8x-100.8,-172.8,-100.8,-171.7369995,-99.9204025,-1.0630005,-0.8795975
2203,a-169.2x-100.8,-169.2,-100.8,-168.1439972,-99.9253998,-1.0560028,-0.8746002
2204,a-165.6x-100.8,-165.6,-100.8,-164.5549927,-99.9302979,-1.0450073,-0.8697021
2205,a-162x-100.8,-162,-100.8,-160.9759979,-99.9352036,-1.0240021,-0.8647964
2206,a-158.4x-100.8,-158.4,-100.8,-157.397995,-99.9399033,-1.002005,-0.8600967
2207,a-154.8x-100.8,-154.8,-100.8,-153.8110046,-99.944603,-0.9889954,-0.855397
2208,a-151.2x-100.8,-151.2,-100.8,-150.2200012,-99.9493027,-0.9799988,-0.8506973
2209,a-147.6x-100.8,-147.6,-100.8,-146.6369934,-99.9540024,-0.9630066,-0.8459976
2210,a-144x-100.8,-144,-100.8,-143.0599976,-99.9586029,-0.9400024,-0.8413971
2211,a-140.4x-100.8,-140.4,-100.8,-139.4790039,-99.9634018,-0.9209961,-0.8365982
2212,a-136.8x-100.8,-136.8,-100.8,-135.8890076,-99.9680023,-0.9109924,-0.8319977
2213,a-133.2x-100.8,-133.2,-100.8,-132.3009949,-99.9725037,-0.8990051,-0.8274963
2214,a-129.6x-100.8,-129.6,-100.8,-128.7220001,-99.976799,-0.8779999,-0.823201
2215,a-126x-100.8,-126,-100.8,-125.1439972,-99.9803009,-0.8560028,-0.8196991
2216,a-122.4x-100.8,-122.4,-100.8,-121.5599976,-99.9826965,-0.8400024,-0.8173035
2217,a-118.8x-100.8,-118.8,-100.8,-117.9729996,-99.9886017,-0.8270004,-0.8113983
